"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"16";"Bombing";"0";"2";"Popasna, Ukraine";"Two Ukrainian servicemen were wounded in the Donbass region. The casualties were caused by explosive devices in the district of Popasna.[102]";"Luhansk People's Republic (suspected)";"War in Donbass";"January";"2017"
"17";"Execution";"1";"0";"Mogadishu, Somalia";"Al-Shabaab allegedly executed a Ugandan soldier.[103]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"17";"Suicide bombing";"10 (+1)";"30";"Peshawar, Pakistan";"Ten people were killed and more than 30 others injured in a suicide attack on security forces in Peshawar.[104]";"Lashkar-e-Jhangvi";"";"January";"2017"
"17";"Bombing";"1";"4";"Diyarbakir, Turkey";"A bomb kills one policeman and another four were injured. The explosion occurred in the city of Diyarbakir.[105]";"Kurdistan Workers' Party";"Kurdish–Turkish conflict";"January";"2017"
"18";"Shooting, Raid";"0 (+4)";"Unknown";"Sheikhupura, Pakistan";"The Counter-Terrorism Department (CTD) of Punjab police killed four suspected militants during an shooting in Sheikhupura on Tuesday night.[106]";"Lashkar-e-Jhangvi";"Sectarianism in Pakistan";"January";"2017"
"18";"Suicide bombings";"77 (+1)";"115";"Gao, Mali";"2017 Gao bombing: Five suicide bombers exploded near a NATO army base. At least 65 people were killed while an unknown number of people were injured.
There were no reported casualties among the NATO troops.[107][108][109]Al-Mourabitoun claimed responsibility.[110]";"Al-Mourabitoun";"Northern Mali Conflict";"January";"2017"
"18";"Landmine";"3";"4";"Narayanpur, India";"At least two women and a girl were killed while four others injured by a pressure landmine, suspected to have been laid by Naxals.[111]";"Naxalites";"Naxalite–Maoist insurgency";"January";"2017"
"18";"Car bombing";"7+";"20";"Baghdad, Iraq";"A car bomb blast hit the mostly Shi'ite neighborhood of Abu Dsheer.[112]";"Unknown";"Iraqi Civil War";"January";"2017"
"19";"Executions";"12";"0";"Palmyra, Syria";"Islamic State militants put at least 12 people to death in execution-style killings.[113]";"Islamic State";"Syrian Civil War";"January";"2017"
"20";"Shooting";"1";"0";"Arish, Egypt";"Terrorists shoot dead a civilian in the city of Arisr.[114]";"Unknown";"Sinai insurgency";"January";"2017"
"20";"Airstrike";"2";"0";"Mosul, Iraq";"An Iraqi elder and his grandson were killed in western Mosul in an explosion caused by a bomb dropped from an Islamic State guided drone.[115]";"Islamic State";"Iraqi Civil War";"January";"2017"
"20";"Car Bombing";"5";"9";"Al-Bab, Syria";"Turkey's military said the Islamic State group killed five Turkish soldiers and wounded nine others in a car bomb attack in Al-Bab, northern Syria.[116]";"Islamic State";"Syrian Civil War";"January";"2017"
"20";"Bombing";"25";"87";"Parachinar, Pakistan";"2017 Parachinar bombing: A bomb that was placed in a vegetable crate exploded at a vegetable market in Parachinar, a city in Pakistan's Kurram Agency tribal area.[117][118][119]";"Lashkar-e-Jhangvi & Tehrik-i-Taliban Pakistan";"War in Northwest Pakistan";"January";"2017"
"20";"Shooting";"2";"6";"Orakzai, Pakistan";"Two tribal elders were killed and six others sustained injuries when gunmen fired at them.[120]";"Lashkar-e-Jhangvi (suspected)";"";"January";"2017"
"20";"Bombing";"3";"4";"Balkh, Afghanistan";"An explosion in northern Afghanistan killed at least three people outside a game of buzkashi.[121]";"Taliban (suspected)";"War in Afghanistan";"January";"2017"
"20";"Car Bombing";"1";"13";"Benghazi, Libya";"A car bomb exploded on Friday near a mosque in Libya’s second city of Benghazi, killing one person and wounding 13 people including a former interior minister, medical and security sources said.[122]";"Al-Qaeda in the Islamic Maghreb (suspected)";"Libyan Civil War";"January";"2017"
"21";"Car bombing";"4";"14";"Rakban, Syria";"A car bomb attack occurred in the Rakban refugee camp near the Jordanian border.[123][124]";"Islamic State";"Syrian Civil War";"January";"2017"
"21";"Shooting";"43";"Unknown";"Kandahar, Afghanistan";"Taliban attacked a police station located in Maiwand District of Kandahar Province, killing 43 people, including 16 police officers.[125]";"Taliban";"War in Afghanistan";"January";"2017"
"21";"Shooting";"2";"7";"Diffa, Niger";"Boko Haram killed two soldiers and wounded seven others in an attack on a military base in southeast Niger.[126]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"21";"Shelling";"8";"0";"Rafah, Egypt";"Eight people were killed after a shell landed on a house in Rafah.[127]";"Islamic State (suspected)";"Sinai insurgency";"January";"2017"
"21";"Suicide bombing";"0 (+2)";"0";"Jeddah, Saudi Arabia";"Two suicide bombers detonated their explosives during a firefight with Saudi security forces in Jeddah.[128]";"Islamic State (suspected)";"Spillover of the Syrian Civil War";"January";"2017"
"21";"Car bombing";"2";"Unknown";"Tripoli, Libya";"A car bomb exploded in Tripoli. The blast, which left at least two people dead, struck near the recently re-opened Italian embassy.[129]";"Islamic State (suspected)";"Libyan Civil War";"January";"2017"
"21";"Attempted suicide bombing";"0";"0 (+1)";"Beirut, Lebanon";"Lebanese security forces shot and wounded a suicide bomber just before midnight as he attempted to enter a coffee shop on Hamra Street in Beirut.[130]";"Jabhat Fatah al-Sham (suspected)";"Spillover of the Syrian Civil War in Lebanon";"January";"2017"
"22";"Bombing, Ambush";"2";"Unknown";"Barabasti, India";"Two Assam Rifles jawans were killed when their vehicle escorting tourists was attacked near the Assam–Arunachal Pradesh border.[131]";"Unknown";"Insurgency in Northeast India";"January";"2017"
"22";"Shooting";"0";"1";"Belfast, United Kingdom";"A policeman was wounded in a filling station in Belfast. A possible terrorist act according to the local police.[132]";"Real Irish Republican Army (suspected)";"Dissident Irish Republican campaign";"January";"2017"
"22";"Unknown";"3";"0";"Maywand District, Afghanistan";"Insurgents killed at least three policemen in Kandahar Province.[133]";"Taliban";"War in Afghanistan";"January";"2017"
"22";"Shooting";"2";"0";"Quetta, Pakistan";"A terrorist attack left at least two people dead in Quetta.[134]";"Unknown";"";"January";"2017"
"23";"Arson";"0";"0";"Bijapur, India";"Maoists set at least 15 construction vehicles and machines on fire in Chhattisgarh's Bijapur district.[135]";"Naxalites";"Naxalite–Maoist insurgency";"January";"2017"
"23";"Shooting";"5";"0";"Sinai Peninsula, Egypt";"At least five Egyptian Army soldiers were killed by unknown gunmen in the Sinai Peninsula.[136]";"Islamic State (suspected)";"Sinai insurgency";"January";"2017"
"23";"Bombing";"1";"Unknown";"Mandera, Kenya";"A Kenya police reservist was killed when Al-Shabaab militants hurled explosives at a bank[137]";"Al-Shabaab";"Spillover of the War in Somalia";"January";"2017"
"23";"Bombing";"8";"5";"Afgooye, Somalia";"A bomb killed seven soldiers in Somalia along with a well-known Somali farmer.[138][139]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"23";"Bombing,
shooting";"8";"0";"Borno State, Nigeria";"Boko Haram invaded a village, killed eight people and abducted an unspecified number of women and children.[140]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"24";"Mortar attack";"1";"2";"Aguelhok, Mali";"A peacekeeper in Mali was killed and two other peacekeepers were injured in mortar fire in Aguelhok. Al-Qaeda is suspected for the attack.[141]";"Al-Qaeda in the Islamic Maghreb (suspected)";"Northern Mali conflict";"January";"2017"
"24";"Bombing";"0";"1";"Pulwama, India";"A police officer was injured in a grenade attack. No group claimed the attack[142]";"Unknown";"Kashmir Conflict";"January";"2017"
"25";"Arson";"Unknown";"Unknown";"Athens, Greece";"The Conspiracy of Fire Nuclei took responsibility for six arson attacks on various establishments including a bank and a post office.[143][144]";"Conspiracy of Fire Nuclei";"Terrorism in Greece";"January";"2017"
"25";"Car bombings";"2";"9";"Baghdad, Iraq";"Two explosions caused by car bombs killed two civilians and wounded nine others in the Iraqi capital.[145]";"Islamic State (suspected)";"Iraqi Civil War";"January";"2017"
"25";"Suicide car bombings,
shooting";"28 (+4)";"43+";"Mogadishu, Somalia";"At least 28 people, including four members of the security forces and 24 civilians, died in a coordinated attack against the Dayah Hotel in central Mogadishu. More than 40 others were injured, and four attackers were killed.[146][147][148]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"25";"Suicide bombing";"3 (+1)";"2";"Borno State, Nigeria";"A suicide bomb attack Borno state killed three and wounded two others.[149]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"25";"Suicide bombings";"4 (+3)";"Unknown";"Maiduguri, Nigeria";"Boko Haram killed four people in multiple suicide bombing attacks.[150]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"26";"Bombing";"9";"Unknown";"Mogadishu, Somalia";"Al-Shabab attacked an African Union base in Somalia. Nine were killed.[151]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"26";"Bombing, shooting";"2";"8";"Baghdad, Iraq";"A bombing at a market in south Baghdad killed one person and wounded five others. Earlier in the day, an attack on a militia-held checkpoint killed one and injured three.[152]";"Islamic State (suspected)";"Iraqi Civil War";"January";"2017"
"26";"Airstrike";"0";"3";"Mosul, Iraq";"An Islamic State drone dropped explosives on a house in central Mosul wounding three members of the same family[153]";"Islamic State";"Iraqi Civil War";"January";"2017"
"27";"Attacks";"9 or 66 (+70)";"Unknown";"Kulbiyow, Somalia";"Battle of Kulbiyow: Al-Shabaab militants attacked a remote AMISOM base in southern Somalia, claiming to have killed 66 Kenyan troops. An official of the Kenyan army said that only nine soldiers and 70 insurgents died in the attack.[154]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"27";"Shooting";"7";"3";"Aleppo, Syria";"Terrorists shoot dead at least seven people and another three were injured.[155]";"Democratic Union Party";"Syrian Civil War";"January";"2017"
"27";"Car bombing";"1";"0";"Raqqa, Syria";"An American volunteer was killed by an Islamic State car bomb.[156]";"Islamic State";"Syrian Civil War";"January";"2017"
"28";"Attack";"4";"Unknown";"Abyan, Yemen";"Four people were killed by Al-Qaeda.[157]";"Al-Qaeda in the Arabian Peninsula";"Yemeni Civil War";"January";"2017"
