"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"18";"Suicide bombing";"3 (+1)";"10";"Tuz Khurmatu, Iraq";"Three people were killed and 10 injured (some serious) after a suicide bombing on the Patriotic Union of Kurdistan headquarters.[136]";"Unknown";"Iraqi Civil War";"June";"2016"
"18";"Bombing";"4";"Unknown";"Karma, Iraq";"4 people were killed and after failing to dismantle an IED inside of a house. The victims were volunteer members of al-Hashd al-Shaabi.[137]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"18";"Execution";"3";"Unknown";"al-Qayyarah, Iraq";"3 escaping civilians were kidnapped and executed by firing squads after attempting to flee ISIS.[138]";"Islamic State";"Iraqi Civil War";"June";"2016"
"18";"Shooting";"3";"Unknown";"Shakrak, Iraq";"3 people were killed after being shot by gunmen inside an agricultural grove. The victims were volunteer members of al-Hashed al-Sha'bi.[139]";"Unknown";"Iraqi Civil War";"June";"2016"
"18";"Shooting and Kidnapping";"7";"Unknown (210 kidnapped)[140]";"Aleppo, Syria";"7 people were killed after an attack on a Kurdish family. 210 other Kurds were kidnapped by ISIS.[141]";"Soltan Murad and Islamic State";"Syrian Civil War";"June";"2016"
"18";"Execution";"6";"Unknown";"Manbij, Syria";"6 members of a family were kidnapped for trying to escape ISIS by firing squad.[142]";"Islamic State";"Syrian Civil War";"June";"2016"
"19";"Shelling";"1";"4";"al-Shuhada, Iraq";"1 person was killed and 4 injured after a shelling attack. The person killed was Lieutenant Colonel Hashim Ismail.[143]";"Islamic State";"Iraqi Civil War";"June";"2016"
"19";"Suicide bombing";"Unknown (+5)";"Unknown";"Diyala, Iraq";"A suicide attack was foiled in an orchard by security forces, killing 5 assailants, and leaving an unknown number of other people killed or injured.[144]";"Islamic State";"Iraqi Civil War";"June";"2016"
"19";"Bombing";"0";"3";"al-Makhaisa, Iraq";"3 people were injured and a vehicle damaged after a bombing on army members.[145]";"Unknown";"Iraqi Civil War";"June";"2016"
"19";"Suicide bombing";"0 (+1)";"Unknown";"Fallujah, Iraq";"2 ISIS vehicles were destroyed, one containing a suicide bomber who was killed.[146]";"Islamic State";"Iraqi Civil War";"June";"2016"
"19";"Bombing";"2";"9";"Baghdad, Iraq";"2 people were killed and 9 in injured after a bombing near a market.[147]";"Unknown";"Iraqi Civil War";"June";"2016"
"19";"Bombing";"1";"Unknown";"Baiji, Iraq";"1 person was killed after an IED bombing near a fertilizer plant.[148]";"Islamic State";"Iraqi Civil War";"June";"2016"
"19";"Bombing";"0";"2";"Shaikhi, Iraq";"2 people were injured in a bombing on a road. One person is in critical condition.[149]";"Unknown";"Iraqi Civil War";"June";"2016"
"20";"Suicide bombing";"16 (+1)";"9";"Kabul, Afghanistan";"Kabul attack on Canadian Embassy Guards: At least 14 or 16 Afghan, Nepali, and Indian security contractors were killed and 9 others were injured when a suicide bomber detonated outside the minibus they were in.[150] The people killed were security guards at the Canadian embassy, and Prime Minister Justin Trudeau condemned the killings.[151]";"Islamic State (claimed), Taliban (claimed)";"War in Afghanistan";"June";"2016"
"20";"Bombing";"1";"4";"al-Dibs, Iraq";"1 person was killed and 4 injured after an IED bombing. All of the victims were family members trying to escape ISIS.[152]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"20";"Suicide bombing";"3 (+1)";"10";"Baghdad, Iraq";"3 people were killed and 10 injured after a suicide bombing at the al-Taji Camp.[153]";"Unknown";"Iraqi Civil War";"June";"2016"
"20";"Bombing";"1";"8";"al-Shaab, Iraq";"1 person was killed and 8 injured (some serious) after an IED bombing near a market.[154]";"Unknown";"Iraqi Civil War";"June";"2016"
"20";"Bombing";"1";"5";"Kabul, Afghanistan";"An assassination attempt on a politician killed one and injured 5 others, including the politician.[155]";"Taliban";"War in Afghanistan";"June";"2016"
"20";"Bombing";"10+";"40";"Badakhshan, Afghanistan";"At least 10 people were killed and 40 injured after a bombing in a town square.[156]";"Taliban (suspected)";"War in Afghanistan";"June";"2016"
"20";"Attack";"2+";"Unknown";"Wumbi, Nigeria";"At least 2 people were killed after several Boko Haram militants attacked a village, the second attack there by them in a week.";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"21";"Shooting";"1";"Unknown";"Zankoura, Iraq";"An ISIS sniper killed , Lieutenant Colonel Abbas Abdul-Reda, an important commander in the Iraqi army.[157]";"Islamic State";"Iraqi Civil War";"June";"2016"
"21";"Suicide bombing";"4 (+1)";"5";"Souib, Iraq";"4 people were killed and 5 injured by a suicide bomber who blew himself up while being searcher by policemen.[158]";"Unknown";"Iraqi Civil War";"June";"2016"
"21";"Bombing";"0";"1";"Fallujah, Iraq";"The media officer of al-Hashd al-Shaabi was injured in a bombing.[159]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"21";"Suicide bombing";"6 (+1)";"14";"Rukban Refugee Camp, Jordan";"6 Jordanian soldiers were killed and 14 Jordanians were injured by a suicide bombing on a border military post in the Rukban Refugee Camp, a makeshift Syrian refugee camp in the extreme northeastern point between Syria and Jordan.[160]";"Islamic State";"Syrian Civil War";"June";"2016"
"21";"Shooting";"1";"Unknown";"Karachi, Pakistan";"A homeopathic doctor was shot dead by unknown gunmen. The victim was an Ahmadi minority.";"Islamic militants (suspected)";"War in North-West Pakistan";"June";"2016"
"21";"Raid";"Unknown (+3)";"Unknown";"Karachi, Pakistan";"During a raid, police killed 3 trainers of suicide bombers who were involved in a terrorist attack in that killed over 20 people.[161]";"Suicide bomber trainers";"War in North-West Pakistan";"June";"2016"
"22";"Execution";"3";"0";"Mindanao, Philippines";"3 people were executed by ISIS in their self-proclaimed state on an island.[162]";"Islamic State";"Moro conflict";"June";"2016"
"22";"Bombing";"Unknown";"Unknown";"Albu Khudu, Iraq";"ISIS blew up 5 transmission towers with IEDs.[163]";"Islamic State";"Iraqi Civil War";"June";"2016"
"22";"Bombing";"0";"4";"al-Hamamiyat, Iraq";"An IED bombing wounded 4 civilians.[164]";"Unknown";"Iraqi Civil War";"June";"2016"
"22";"Shelling";"0";"2";"Makhisa, Iraq";"2 people were injured after a shelling attack. Houses were also damaged by the mortars.[165]";"Unknown";"Iraqi Civil War";"June";"2016"
"22";"Bombing";"1";"5";"Baghdad, Iraq";"1 person was killed and 5 injured after an IED bombing near shops.[166]";"Unknown";"Iraqi Civil War";"June";"2016"
"22";"Bombing";"1";"4";"Baghdad, Iraq";"1 person was killed and 4 injured after an IED bombing targeting policemen. A vehicle was also damaged.[167]";"Unknown";"Iraqi Civil War";"June";"2016"
"22";"Assassination";"1";"1";"Karachi, Pakistan";"Amjad Sabri, a popular Pakistani Qawwali Sufi was shot dead by motorcycle-riding Taliban gunmen while driving his car in Karachi. A relative was injured.[168] The attack was condemned nation wide, with Prime Minister Nawaz Sharif also condemning the attack. His funeral was attended by thousands with a Baba Farid descendent leading it.[169]";"Taliban";"War in North-West Pakistan";"June";"2016"
"22";"Clash";"55+ (dozens of assailants also killed)";"100+";"Sirte, Libya";"At least 37 people were killed and 100 injured after a clash between security forces and ISIS. \"Dozens\" of assailants were killed.[170] 18 more were killed later on.[171]";"Islamic State";"Iraqi Civil War";"June";"2016"
"22";"Bombing";"30";"dozens";"Garabulli, Libya";"30 people were killed and dozens more injured after an explosion at an ammunitions depot.[171]";"Islamic State (suspected)";"Iraqi Civil War";"June";"2016"
"23";"Shooting and burning";"2";"1";"al-Naeima, Iraq";"A tribal leader and his son were killed and another person injured after a house was shot at and burned down by ISIS.[172]";"Islamic State";"Iraqi Civil War";"June";"2016"
"23";"Bombing";"2";"5";"Baghdad, Iraq";"2 people were killed and 5 injured after a bombing near a confectionery factory.[173]";"Unknown";"Iraqi Civil War";"June";"2016"
"23";"Shooter";"1";"Unknown";"al-A'ur, Iraq";"A policeman was killed after being shot at by militants.[174]";"Unknown";"Iraqi Civil War";"June";"2016"
"23";"Bombing";"1";"4";"Baghdad, Iraq";"1 person was killed and 4 injured after an IED bombing targeting al-Hashd al-Shaabi.[175]";"Unknown";"Iraqi Civil War";"June";"2016"
"24";"Bombing";"1";"8";"al-Husseiniya, Iraq";"1 person was killed and 8 injured after a bombing near a market.[176]";"Unknown";"Iraqi Civil War";"June";"2016"
"24";"Execution";"5";"Unknown";"al-Hawija, Iraq";"5 civilians were executed by ISIS after being charged for allegedly cooperating with the government.[177]";"Islamic State";"Iraqi Civil War";"June";"2016"
"24";"Vehicular attack";"0 (+1)";"2";"Kiryat Arba, West Bank";"A Palestinian terrorist driving his car crashed into a couple of Israelis at the entrance to Kiryat Arba. The couple was slightly injured. and soldiers present on the ground have eliminated terrorist.[178]";"Palestinian
lone wolf";"Israeli-Palestinian conflict";"June";"2016"
"24";"Car bombing";"5";"14";"Benghazi, Libya";"Five people were killed and fourteen were injured in a car bombing in Benghazi at the Jalaa hospital.[179]";"Unknown";"Libyan Civil War";"June";"2016"
"24";"Shooting";"Unknown (+6)";"Unknown";"Zankoura, Iraq";"An ISIS sneak-attack was foiled, with 6 of them killed and their vehicle destroyed.[180]";"Islamic State";"Iraqi Civil War";"June";"2016"
"24";"Attack";"20+ (+ around 135)";"27+";"Kot, Afghanistan";"8 people were killed after ISIS attacked a civilians village, burning down 25 houses. At least 27 were injured.[181] Military forces quickly repelled the attack and killed around 135 assailants in the process.[182] At least 12 soldiers were also killed in the process.[183]";"Islamic State";"War in Afghanistan (2015–present)";"June";"2016"
"25";"Suicide car bombing, hostage-taking";"15+";"25+";"Mogadishu, Somalia";"June 2016 Mogadishu attacks: Al-Shabaab terrorists detonated a car bomb outside a hotel popular with foreigners and tourists before storming the building and taking hostages.";"Al-Shabaab";"War in Somalia";"June";"2016"
"25";"Bombing";"3";"Unknown";"Salahuddin, Iraq";"3 people were killed after an IED bombing that targeted policemen.[184]";"Unknown";"Iraqi Civil War";"June";"2016"
"25";"Bombing";"3";"91";"Antananarivo, Madagascar";"A grenade exploded outside a stadium in Antananarivo where people were celebrating Madagascar's independence; one of the wounded later died in the hospital [185]";"Unknown";"";"June";"2016"
"25";"Bombing";"1";"4";"al-Radwaniyah, Iraq";"1 person was killed and 4 injured after an IED bombing that targeted al-Hashd al-Shaabi members.[186]";"Unknown";"Iraqi Civil War";"June";"2016"
"25";"Attack";"Unknown (+ over 25)";"Unknown";"Qayyarah, Iraq";"An ISIS terrorist attacks was foiled and over 25 assailants were killed.[187]";"Islamic State";"Iraqi Civil War";"June";"2016"
"25";"Shooting";"8 (+2)";"24";"Pulwama, India";"8 people were killed and 20 injured after a shooting attack, where the two attackers were also killed. Some people were critically injured.[188] The attacks come after another attack that injured 4 policemen at a party, and after a top LeT commander was arrested.[189]";"Lashkar-e-Taiba";"";"June";"2016"
"25";"Shooting";"4+";"Unknown";"Gouzoudoum and Kaldjiwa, Cameroon";"At least 4 civilians were killed in another in a series off attacks by Boko Haram militants.[190]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"25";"Shooting";"1";"Unknown";"Riyadh, Saudi Arabia";"A working policeman was shot dead.[191]";"Unknown";"";"June";"2016"
"25";"Shooting";"5+";"Unknown";"Yurkud, Somalia";"At least 5 people were killed after militants attacked an Ethiopian military base.[192] The death toll of the Al Shabaab militants are currently unknown.";"Al-Shabaab";"War in Somalia";"June";"2016"
"26";"Bombing";"2";"1";"al-Bayah, Iraq";"2 people were killed and 1 injured after a bombing on a road.[193]";"Unknown";"Iraqi Civil War";"June";"2016"
"26";"Bombing";"1";"8";"Baghdad, Iraq";"1 person was killed and 8 injured after a bombing near shops.[194]";"Unknown";"Iraqi Civil War";"June";"2016"
"26";"Attack";"0";"1";"Thuye Tha Mein, Myanmar";"Buddhist extremists rampaged a village containing a Rohingya Muslims minority, forcing 70 people to seek shelter and others to flee. Only one man was confirmed injured, yet in the past other raids by Buddhist extremists have killed people, as this attack is another in a series conducted by them.[195]";"Buddhist extremists";"";"June";"2016"
"27";"Suicide bombings";"7 (+8)";"15+";"Qaa, Lebanon";"A series of explosions hit the predominantly Christian town of Qaa where at least four suicide bombers detonated their load, according to a military source. The first attacker blew himself up in front of a house in the village. Alerted, the residents gathered at the site and it is at this time that the three other bombers went into action.[196] More bombers blew themselves up at a funeral that was being organized for those that were killed earlier.[197]";"Unknown";"Syrian Civil War";"June";"2016"
"27";"Bombings";"43+ to 50 (+8)";"37";"Mukalla, Yemen";"June 2016 Mukalla attacks: At least seven bombings were simultaneously targeted checkpoints in the port city, followed by a fourth that struck the entrance to a military camp. At least 43 people were killed, other sources claiming 50.[198][199]";"Islamic State";"Yemeni civil war";"June";"2016"
"27";"Shooting";"2";"Unknown";"Hussein al-Hammadi, Iraq";"2 people were killed after a shooting in an orchard.[200]";"Unknown";"Iraqi Civil War";"June";"2016"
"27";"Bombing";"1";"8";"Baghdad, Iraq";"1 person was killed and 8 injured after an IED bombing near an industrial area.[201]";"Unknown";"Iraqi Civil War";"June";"2016"
"27";"Bombing";"2";"5";"Hussein al-Hammadi, Iraq";"2 people were killed and 5 injured after an IED bombing near shops.[202]";"Unknown";"Iraqi Civil War";"June";"2016"
"28";"Grenade";"0";"8";"Kuala Lumpur, Malaysia";"2016 Movida Bar grenade attack:8 people were injured after a grenade attack on patrons at the Movida nightclub watching a UEFA European Championships match. The attack was initially thought to be gang-related or due to a business dispute but was later to be found out to be tied to the Islamic State group. The bombing is believed to be the first IS-related attack on Malaysia. According to the Malaysian police, Two people were arrested in July who were ordered by alleged Malaysian IS fighter Muhammad Wanndy Mohamed Jedi.[203] However, Muhammad Wanndy denied that he ordered the attack and said that the two arrested men are Islamic State supporters.[204]";"Islamic State";"";"June";"2016"
"28";"Suicide bombings, shooting";"45 (+3)";"239";"Istanbul, Turkey";"2016 Atatürk Airport attack: Three suicide attackers opened fire on and blew themselves up at Atatürk Airport in Istanbul.";"Islamic State";"Turkey–ISIL conflict";"June";"2016"
"28";"Bombing";"1";"5";"Baghdad, Iraq";"1 person was killed and 5 injured after a bombing in al-Tobji area.[205]";"Unknown";"Iraqi Civil War";"June";"2016"
"28";"Execution";"4";"15 kidnapped";"Sharqat, Iraq";"4 people were executed by ISIS after 15 people were kidnapped for allegedly working with the government.[206]";"Islamic State";"Iraqi Civil War";"June";"2016"
"28";"Suicide bombing";"Unknown (+12)";"Unknown";"Karbala, Iraq";"A terrorist attack was thwarted and 12 assailants were killed.[207]";"Islamic State";"Iraqi Civil War";"June";"2016"
"28";"Shooting";"4";"Unknown";"Baghdad, Iraq";"4 people were killed after gunmen stormed a civilian house.[208]";"Unknown";"Iraqi Civil War";"June";"2016"
"28";"Attack";"Unknown";"Unknown";"al-Rutba, Iraq";"An ISIS attack was foiled by a coalition of soldiers and policemen.[209]";"Islamic State";"Iraqi Civil War";"June";"2016"
"28";"Suicide bombing";"14 (+1)";"32";"Abu Ghraib, Iraq";"14 people were killed and 32 injured after a suicide bombing at a Sunni mosque in Abu Ghraib.[210][211]";"Unknown";"Iraqi Civil War";"June";"2016"
"28";"Melee attack";"1";"0";"Chittagong, Bangladesh";"A Hindu Ayurvedic practitioner was hacked to death and beheaded.[212]";"Islamic militants (suspected)";"Attacks on secularists in Bangladesh";"June";"2016"
"29";"Bombing";"1";"8";"Baghdad, Iraq";"1 person was killed and 8 injured after an IED bombing near shops.[213]";"Unknown";"Iraqi Civil War";"June";"2016"
"29";"Mortar attack";"2";"8";"Telul al-Baj, Iraq";"2 people were killed and 8 injured after a mortar attack by ISIS targeting escaping civilians.[214]";"Islamic State";"Iraqi Civil War";"June";"2016"
"29";"Bombing";"3";"7";"Abu Gharib, Iraq";"3 people were killed and 7 injured after a bombing near a market.[215]";"Unknown";"Iraqi Civil War";"June";"2016"
"29";"Suicide bombing and Rocket attack";"14+ (+1)";"37";"Tal Abyad, Syria";"At least 10 people were killed and 25 injured after a suicide bomber drove his car into a building and blew himself up.[216] Four more people were killed and 12 injured after a rocket attack onto a neighborhood.[217]";"Islamic State";"Iraqi Civil War";"June";"2016"
"29";"Attack";"3";"6";"Timbuktu, Mali";"3 people were killed and 6 injured after a terrorist attack on soldiers.[218]";"al-Qaida (suspected)";"Northern Mali conflict";"June";"2016"
"30";"Stabbing";"1 (+1)";"1";"Kiryat Arba, West Bank";"19-year-old Palestinian broke into the bedroom of a 13-year-old girl in a Jewish settlement and stabbed her to death. The attacker was shot dead. Another man was wounded in the fire exchange [219][220]";"Palestinian lone wolf";"Israeli-Palestinian conflict";"June";"2016"
"30";"Stabbing";"0 (+1)";"2";"Natanya, Israel";"A Palestinian from Tulkarm stabbed a man and an elderly woman in Natanya before being shot dead by an armed civilian after a pursuit.[221][222]";"Palestinian (suspected)";"Israeli–Palestinian conflict";"June";"2016"
"30";"Shooting";"1";"0";"Arish, Sinai, Egypt";"A Coptic priest named Mussa Azmy was shot in the head at a street in Arish and was killed. Islamic State-affiliated Wilayat Sayna claimed responsibility, saying the priest was killed for \"warrior against Islam\".[223]";"Wilayat Sayna";"Sinai Insurgency";"June";"2016"
"30";"Bombing";"1";"2";"Arish, Sinai, Egypt";"Militants detonated a bomb near a hospital in Arish, killing one policemen and wounding another two. Islamic State-affiliated Wilayat Sayna claimed responsibility.[223]";"Wilayat Sayna";"Sinai Insurgency";"June";"2016"
"30";"Bombing";"1";"1";"Near Rafah, Sinai, Egypt";"Militants detonated a bomb in a village near Rafah, badly wounding an Egyptian soldier. When escorting the soldier in an ambulance, militants ambushed the ambulance, killing another soldier and wounded the same soldier who was injured in the earlier blast. Islamic State-affiliated Wilayat Sayna claimed responsibility.[223]";"Wilayat Sayna";"Sinai Peninsula";"June";"2016"
"30";"Suicide bombing";"6 (+1)";"19";"Baghdad, Iraq";"6 people were killed and 19 injured after a suicide bombing at a market.[224]";"Unknown";"Iraqi Civil War";"June";"2016"
"30";"Bombing";"3";"9";"Baghdad, Iraq";"3 people were killed and 9 injured after an IED bombing near a market.[225]";"Unknown";"Iraqi Civil War";"June";"2016"
"30";"Shooting";"1";"Unknown";"al-Shurta Tunnel, Iraq";"1 person was killed after a gunmen stormed a house and stole Dinars.[226]";"Unknown";"Iraqi Civil War";"June";"2016"
"30";"Bombing";"1";"7";"Baghdad, Iraq";"1 person was killed and 7 injured after a bombing near shops.[227]";"Unknown";"Iraqi Civil War";"June";"2016"
"30";"Suicide bombing";"40+ (+2)";"50";"Wardak, Afghanistan";"30 June 2016 Afghanistan bombings: At least 40 people were killed and 50 were injured after two Taliban suicide bombers attacked police cadets returning from a graduation ceremony outside of the capital Kabul.[228][229]";"Taliban";"War in Afghanistan";"June";"2016"
"30";"Suicide bombing";"15 (+1)";"\"dozens\"";"Djakana, Cameroon";"At least 15 people were killed and dozens injured after a suicide bombing that targeted a mosque and a video club.[230]";"Boko Haram";"Boko Haram insurgency";"June";"2016"
"30";"Bombing";"18+";"Unknown";"Lafoole, Somalia";"At least 18 people were killed after a bomb on a roadside went off when a minibus containing a large amount of people passed over it. There were no survivors of the blast in the minibus. The target, a government vehicle, was missed in the bombing, and the blast instead struck the minibus.[231]";"Al Shabaab (suspected)";"Somali Civil War";"June";"2016"
"30";"Melee attack";"1";"0";"Kuwait City, Kuwait";"A man with extremist views allegedly influenced by ISIS killed his brother, who as the suspect said \"did not perform regular prayers and was not religious\".";"Islamic State";"";"June";"2016"
"30";"Melee attack";"1";"2";"Riyadh, Saudi Arabia";"Two adult twin brothers allegedly influenced by ISIS killed their mother and injured two other members of their family for not joining ISIS.[232] The mother's funeral was attended by hundreds.";"Islamic State";"";"June";"2016"
"30";"Shooting";"4";"5";"Fallujah, Iraq";"4 people were killed and 5 injured after an attack on policemen.[233]";"Islamic State";"Iraqi Civil War";"June";"2016"
"30";"Shooting";"3";"6";"Khyber Pakhtunkhawa, Pakistan";"3 people were killed and 6 injured after three attacks on policemen, injuring civilians, some seriously.[234]";"Unknown";"War in North-West Pakistan";"June";"2016"
"30";"Shooting";"6";"3";"Farafra, Egypt";"6 people were killed and 3 injured after a targeted attack on security forces.[235]";"Unknown";"Sinai insurgency";"June";"2016"
"30";"Bombing";"1";"3";"East Eker, Bahrain";"1 person was killed and 3 injured after a roadside bombing. 2 people were arrested who were suspected of planting the bomb. Bahrain accused Iran's Revolutionary Guards for being behind the bombing, although this is only an accusation, and does not rule out the possibility of terrorism. U.S. Vice President Joe Biden expressed his concerns after the attack.[236] The bombing was described as a \"terrorist bombing\".[237]";"Iran's Revolutionary Guards (suspected)";"";"June";"2016"
